entry_dt,lock_dt,lock_reason,settlement_dt,close_reason,k1,k2,short_prem,long_prem,net_credit,short_settle,long_settle,final_pnl
2024-02-09 11:00:00,2024-02-09 11:00:00,direct_entry,2024-02-28 16:00:00,expiry,50,46,1.2851965779159649,0.14165867404143473,1.1435379038745301,0.4799999999999969,0.0,0.6635379038745333
2024-02-12 13:00:00,2024-02-12 13:00:00,direct_entry,2024-02-28 16:00:00,expiry,50,46,1.3301346975570816,0.1248903024350323,1.2052443951220493,0.4799999999999969,0.0,0.7252443951220524
2024-02-15 08:00:00,2024-02-15 08:00:00,direct_entry,2024-03-06 16:00:00,expiry,50,46,1.2994855044127398,0.1528311058133598,1.14665439859938,0.9200000000000017,0.0,0.2266543985993783
2024-08-13 15:00:00,2024-08-13 15:00:00,direct_entry,2024-08-28 16:00:00,expiry,46,43,0.8766816378393507,0.10982515859556674,0.766856479243784,0.8800000000000026,0.0,-0.11314352075621859
2025-01-21 09:30:00,2025-01-21 09:30:00,direct_entry,2025-02-05 16:00:00,expiry,41,39,0.6881265452463801,0.15469250648758592,0.5334340387587941,0.0,0.0,0.5334340387587941
2025-01-21 14:00:00,2025-01-21 14:00:00,direct_entry,2025-02-05 16:00:00,expiry,41,38,0.7355820077636395,0.06335757226559258,0.6722244354980469,0.0,0.0,0.6722244354980469
2025-01-28 11:00:00,2025-01-28 11:00:00,direct_entry,2025-02-12 16:00:00,expiry,41,39,0.6903301552719618,0.15498978461003343,0.5353403706619284,0.0,0.0,0.5353403706619284
2025-01-28 15:30:00,2025-01-28 15:30:00,direct_entry,2025-02-12 16:00:00,expiry,41,38,0.7719443295173143,0.0684555561135669,0.7034887734037474,0.0,0.0,0.7034887734037474
2025-03-17 15:30:00,2025-03-17 15:30:00,direct_entry,2025-04-02 16:00:00,expiry,44,41,0.8585119782466393,0.10292846847299009,0.7555835097736492,0.0,0.0,0.7555835097736492
2025-03-26 09:00:00,2025-03-26 09:00:00,direct_entry,2025-04-09 16:00:00,expiry,43,40,0.7844825061036538,0.07464422811566651,0.7098382779879873,0.0,0.0,0.7098382779879873
2025-04-14 07:30:00,2025-04-14 07:30:00,direct_entry,2025-04-30 16:00:00,expiry,45,42,0.8072140089959667,0.09964961792079086,0.7075643910751759,0.9200000000000017,0.0,-0.21243560892482583
2025-04-14 09:30:00,2025-04-14 09:30:00,direct_entry,2025-04-30 16:00:00,expiry,45,42,0.8169113188399528,0.10106777419287827,0.7158435446470746,0.9200000000000017,0.0,-0.20415645535292715
2025-05-02 14:30:00,2025-05-02 14:30:00,direct_entry,2025-05-21 16:00:00,expiry,43,40,0.8735225813030922,0.11912702509614048,0.7543955562069518,0.6599999999999966,0.0,0.09439555620695517
2025-05-16 08:30:00,2025-05-16 08:30:00,direct_entry,2025-06-04 16:00:00,expiry,42,38,1.1825598921687543,0.07920979376281956,1.1033500984059348,0.509999999999998,0.0,0.5933500984059368
2025-06-30 08:00:00,2025-06-30 08:00:00,direct_entry,2025-07-16 16:00:00,expiry,40,37,1.048508974100038,0.11999831226829105,0.9285106618317469,0.5799999999999983,0.0,0.3485106618317486
2025-07-03 12:30:00,2025-07-03 12:30:00,direct_entry,2025-07-23 16:00:00,expiry,39,36,0.8615212983041403,0.10056281920450871,0.7609584790996315,0.14999999999999858,0.0,0.610958479099633
2025-07-21 13:30:00,2025-07-21 13:30:00,direct_entry,2025-08-06 16:00:00,expiry,39,36,0.8751174585086012,0.08144932351025291,0.7936681349983483,0.0,0.0,0.7936681349983483
2025-07-23 09:30:00,2025-07-23 09:30:00,direct_entry,2025-08-06 16:00:00,expiry,39,36,0.7787923905317626,0.05737050867754334,0.7214218818542193,0.0,0.0,0.7214218818542193
2025-07-25 15:30:00,2025-07-25 15:30:00,direct_entry,2025-08-13 16:00:00,expiry,39,36,1.1023956077145236,0.1436606460122043,0.9587349617023193,0.6400000000000006,0.0,0.31873496170231874
2025-08-06 15:30:00,2025-08-06 15:30:00,direct_entry,2025-08-20 16:00:00,expiry,39,36,0.8042273295670022,0.05942821517340713,0.744799114393595,0.17999999999999972,0.0,0.5647991143935953
2025-08-15 08:00:00,2025-08-15 08:00:00,direct_entry,2025-09-03 16:00:00,expiry,38,35,0.7965283193453558,0.079820873681832,0.7167074456635238,0.0,0.0,0.7167074456635238
2025-09-11 14:00:00,2025-09-11 14:00:00,direct_entry,2025-10-01 16:00:00,expiry,38,35,1.0307063620548718,0.1279858977638182,0.9027204642910536,1.1400000000000006,0.0,-0.237279535708947
2025-09-12 15:00:00,2025-09-12 15:00:00,direct_entry,2025-10-01 16:00:00,expiry,38,35,1.0270884221457344,0.12084125895310116,0.9062471631926332,1.1400000000000006,0.0,-0.23375283680736736
2025-10-28 15:30:00,2025-10-28 15:30:00,direct_entry,2025-11-12 16:00:00,expiry,36,33,0.7950554175360267,0.05087259715368608,0.7441828203823406,0.0,0.0,0.7441828203823406
2025-11-11 15:30:00,2025-11-11 15:30:00,direct_entry,2025-11-26 16:00:00,expiry,36,34,0.6552421822779149,0.11717626188401109,0.5380659203939038,0.0,0.0,0.5380659203939038
2025-12-02 10:00:00,2025-12-02 10:00:00,direct_entry,2025-12-17 16:00:00,expiry,36,34,0.5959205754385337,0.10276597914792163,0.4931545962906121,0.0,0.0,0.4931545962906121
2025-12-02 11:00:00,2025-12-02 11:00:00,direct_entry,2025-12-17 16:00:00,expiry,37,34,1.051553934523998,0.0935207581455435,0.9580331763784544,0.0,0.0,0.9580331763784544
2026-02-11 09:30:00,2026-02-11 09:30:00,direct_entry,2026-02-25 16:00:00,expiry,36,33,0.9679332966535696,0.0689529839255365,0.8989803127280331,0.28999999999999915,0.0,0.608980312728034
