entry_dt,lock_dt,lock_reason,settlement_dt,close_reason,k1,k2,short_prem,long_prem,net_credit,short_settle,long_settle,final_pnl
2024-01-29 09:30:00,2024-01-29 09:30:00,direct_entry,2024-02-28 16:00:00,expiry,190,205,7.1527,2.6448,4.5079,11.2300,0.0000,-6.7221
2024-01-29 19:00:00,2024-01-29 19:00:00,direct_entry,2024-02-28 16:00:00,expiry,200,215,6.7578,2.5281,4.2297,1.2300,0.0000,2.9997
2024-01-30 06:30:00,2024-01-30 06:30:00,direct_entry,2024-02-28 16:00:00,expiry,200,215,8.0747,3.1811,4.8936,1.2300,0.0000,3.6636
2024-01-31 14:00:00,2024-01-31 14:00:00,direct_entry,2024-02-28 16:00:00,expiry,195,210,7.2721,2.6741,4.5980,6.2300,0.0000,-1.6320
2024-01-31 15:00:00,2024-01-31 15:00:00,direct_entry,2024-02-28 16:00:00,expiry,195,210,7.0796,2.5781,4.5015,6.2300,0.0000,-1.7285
2024-02-28 09:30:00,2024-02-28 09:30:00,direct_entry,2024-03-27 16:00:00,expiry,205,220,7.8113,3.0498,4.7615,0.0000,0.0000,4.7615
2024-02-29 09:30:00,2024-02-29 09:30:00,direct_entry,2024-04-03 16:00:00,expiry,210,225,8.1457,3.4892,4.6565,0.0000,0.0000,4.6565
2024-03-20 09:30:00,2024-03-20 09:30:00,direct_entry,2024-04-17 16:00:00,expiry,175,190,7.3339,2.5070,4.8270,0.0000,0.0000,4.8270
2024-04-08 14:30:00,2024-04-08 14:30:00,direct_entry,2024-05-08 16:00:00,expiry,180,195,6.4250,2.1950,4.2300,0.0000,0.0000,4.2300
2024-04-26 04:00:00,2024-04-26 04:00:00,direct_entry,2024-05-29 16:00:00,expiry,180,195,6.5658,2.3641,4.2017,0.0000,0.0000,4.2017
2024-05-31 10:00:00,2024-05-31 10:00:00,direct_entry,2024-07-03 16:00:00,expiry,185,200,6.6864,2.4621,4.2243,62.4700,47.4700,-10.7757
2024-06-03 09:00:00,2024-06-03 09:00:00,direct_entry,2024-07-03 16:00:00,expiry,185,200,6.4771,2.2725,4.2046,62.4700,47.4700,-10.7954
2024-06-13 08:30:00,2024-06-13 08:30:00,direct_entry,2024-07-17 16:00:00,expiry,195,210,8.0633,3.2988,4.7645,53.1900,38.1900,-10.2355
2024-06-26 15:30:00,2024-06-26 15:30:00,direct_entry,2024-07-24 16:00:00,expiry,205,215,6.3900,3.2571,3.1329,10.9200,0.9200,-6.8671
2024-07-03 06:30:00,2024-07-03 06:30:00,direct_entry,2024-07-31 16:00:00,expiry,245,265,9.0747,3.1371,5.9376,0.0000,0.0000,5.9376
2024-07-03 14:00:00,2024-07-03 14:00:00,direct_entry,2024-07-31 16:00:00,expiry,255,270,8.6386,3.9337,4.7050,0.0000,0.0000,4.7050
2024-08-12 04:30:00,2024-08-12 04:30:00,direct_entry,2024-09-11 16:00:00,expiry,205,220,8.5755,3.5410,5.0345,22.5200,7.5200,-9.9655
2024-09-19 14:30:00,2024-09-19 14:30:00,direct_entry,2024-10-23 16:00:00,expiry,250,270,10.4737,4.1374,6.3363,0.0000,0.0000,6.3363
2024-09-26 09:00:00,2024-09-26 09:00:00,direct_entry,2024-10-30 16:00:00,expiry,270,290,10.6249,4.4289,6.1961,0.0000,0.0000,6.1961
2024-10-01 10:00:00,2024-10-01 10:00:00,direct_entry,2024-10-30 16:00:00,expiry,270,290,10.3624,4.0568,6.3056,0.0000,0.0000,6.3056
2024-10-02 09:00:00,2024-10-02 09:00:00,direct_entry,2024-10-30 16:00:00,expiry,255,275,9.3896,3.3781,6.0115,1.9000,0.0000,4.1115
2024-10-16 15:30:00,2024-10-16 15:30:00,direct_entry,2024-11-13 16:00:00,expiry,230,245,7.5732,3.1361,4.4371,100.7100,85.7100,-10.5629
2024-12-10 14:30:00,2024-12-10 14:30:00,direct_entry,2025-01-08 16:00:00,expiry,415,445,15.8970,6.3518,9.5452,0.0000,0.0000,9.5452
2024-12-11 09:30:00,2024-12-11 09:30:00,direct_entry,2025-01-08 16:00:00,expiry,420,450,14.2504,5.4877,8.7627,0.0000,0.0000,8.7627
2024-12-11 19:30:00,2024-12-11 19:30:00,direct_entry,2025-01-08 16:00:00,expiry,440,475,16.6259,5.9079,10.7180,0.0000,0.0000,10.7180
2024-12-13 10:30:00,2024-12-13 10:30:00,direct_entry,2025-01-15 16:00:00,expiry,440,470,16.3882,7.1472,9.2409,0.0000,0.0000,9.2409
2024-12-13 17:30:00,2024-12-13 17:30:00,direct_entry,2025-01-15 16:00:00,expiry,450,485,17.5054,6.8543,10.6511,0.0000,0.0000,10.6511
2024-12-16 19:30:00,2024-12-16 19:30:00,direct_entry,2025-01-15 16:00:00,expiry,490,525,17.1217,6.7866,10.3351,0.0000,0.0000,10.3351
2025-03-14 09:30:00,2025-03-14 09:30:00,direct_entry,2025-04-16 16:00:00,expiry,250,270,10.4982,4.1153,6.3829,0.0000,0.0000,6.3829
2025-03-14 15:00:00,2025-03-14 15:00:00,direct_entry,2025-04-16 16:00:00,expiry,255,275,10.8271,4.3301,6.4970,0.0000,0.0000,6.4970
2025-03-14 16:30:00,2025-03-14 16:30:00,direct_entry,2025-04-16 16:00:00,expiry,260,280,9.5266,3.7011,5.8255,0.0000,0.0000,5.8255
2025-03-24 13:30:00,2025-03-24 13:30:00,direct_entry,2025-04-23 16:00:00,expiry,285,305,9.9102,3.9992,5.9110,0.0000,0.0000,5.9110
