entry_dt,lock_dt,lock_reason,settlement_dt,close_reason,k1,k2,short_prem,long_prem,net_credit,short_settle,long_settle,final_pnl
2024-01-10 23:00:00,2024-01-10 23:00:00,direct_entry,2024-01-19 16:00:00,expiry,17200,17800,196.8518,29.8412,167.0106,262.7500,0.0000,-95.7394
2024-02-16 07:00:00,2024-02-16 07:00:00,direct_entry,2024-02-23 16:00:00,expiry,18150,18750,208.0577,31.4859,176.5718,0.0000,0.0000,176.5718
2024-03-12 12:00:00,2024-03-12 12:00:00,direct_entry,2024-03-22 16:00:00,expiry,18550,19300,246.5789,34.3073,212.2717,13.7500,0.0000,198.5217
2024-03-21 04:00:00,2024-03-21 04:00:00,direct_entry,2024-03-31 18:00:00,expiry,18800,19500,227.8555,30.9743,196.8812,0.0000,0.0000,196.8812
2024-04-10 05:00:00,2024-04-10 05:00:00,direct_entry,2024-04-19 16:00:00,expiry,18550,19250,235.3224,34.6986,200.6239,0.0000,0.0000,200.6239
2024-05-10 10:00:00,2024-05-10 10:00:00,direct_entry,2024-05-17 16:00:00,expiry,18400,19000,198.4304,29.1817,169.2487,233.7500,0.0000,-64.5013
2024-06-12 00:00:00,2024-06-12 00:00:00,direct_entry,2024-06-21 16:00:00,expiry,19750,20500,244.4356,35.4648,208.9708,259.7500,0.0000,-50.7792
2024-06-12 15:00:00,2024-06-12 15:00:00,direct_entry,2024-06-21 16:00:00,expiry,19950,20700,252.6894,36.3611,216.3283,59.7500,0.0000,156.5783
2024-07-10 10:00:00,2024-07-10 10:00:00,direct_entry,2024-07-19 16:00:00,expiry,20950,21750,261.0284,36.4847,224.5437,0.0000,0.0000,224.5437
2024-08-15 20:00:00,2024-08-15 20:00:00,direct_entry,2024-08-23 16:00:00,expiry,19800,20450,224.2955,35.4906,188.8049,0.0000,0.0000,188.8049
2024-08-21 10:00:00,2024-08-21 10:00:00,direct_entry,2024-08-30 16:00:00,expiry,20050,20800,247.6337,35.8954,211.7383,0.0000,0.0000,211.7383
2024-09-02 18:00:00,2024-09-02 18:00:00,direct_entry,2024-09-13 16:00:00,expiry,19850,20650,275.0625,41.7386,233.3239,0.0000,0.0000,233.3239
2024-10-20 21:00:00,2024-10-20 21:00:00,direct_entry,2024-11-01 16:00:00,expiry,20750,21600,294.5575,46.3391,248.2184,0.0000,0.0000,248.2184
2024-11-07 16:00:00,2024-11-07 16:00:00,direct_entry,2024-11-15 16:00:00,expiry,21450,22150,241.9844,39.1352,202.8492,0.0000,0.0000,202.8492
2024-11-21 09:00:00,2024-11-21 09:00:00,direct_entry,2024-12-01 18:00:00,expiry,20900,21600,236.0282,37.1757,198.8525,64.5000,0.0000,134.3525
2024-12-17 00:00:00,2024-12-17 00:00:00,direct_entry,2024-12-27 16:00:00,expiry,22650,23550,308.5674,46.8443,261.7231,0.0000,0.0000,261.7231
2025-01-29 05:00:00,2025-01-29 05:00:00,direct_entry,2025-02-07 16:00:00,expiry,21900,22700,275.1936,43.0007,232.1929,0.0000,0.0000,232.1929
2025-02-06 01:00:00,2025-02-06 01:00:00,direct_entry,2025-02-14 16:00:00,expiry,22050,22800,258.4685,41.6022,216.8664,153.5000,0.0000,63.3664
2025-02-14 00:00:00,2025-02-14 00:00:00,direct_entry,2025-02-21 16:00:00,expiry,22350,23100,246.5048,36.1080,210.3968,0.0000,0.0000,210.3968
2025-02-17 00:00:00,2025-02-17 00:00:00,direct_entry,2025-02-28 16:00:00,expiry,22550,23500,311.0789,44.9905,266.0884,0.0000,0.0000,266.0884
2025-04-24 21:00:00,2025-04-24 21:00:00,direct_entry,2025-05-02 16:00:00,expiry,19600,20250,223.8127,34.7979,189.0148,604.5000,0.0000,-415.4852
2025-05-01 06:00:00,2025-05-01 06:00:00,direct_entry,2025-05-09 16:00:00,expiry,20200,20900,241.6075,37.4562,204.1512,0.0000,0.0000,204.1512
2025-05-13 15:00:00,2025-05-13 15:00:00,direct_entry,2025-05-23 16:00:00,expiry,21500,22350,282.0398,40.3698,241.6700,0.0000,0.0000,241.6700
2025-06-09 15:00:00,2025-06-09 15:00:00,direct_entry,2025-06-20 16:00:00,expiry,22100,22950,290.2768,46.7880,243.4889,0.0000,0.0000,243.4889
2025-06-26 08:00:00,2025-06-26 08:00:00,direct_entry,2025-07-06 18:00:00,expiry,22800,23600,261.8495,38.1836,223.6659,175.2500,0.0000,48.4159
2025-06-30 03:00:00,2025-06-30 03:00:00,direct_entry,2025-07-11 16:00:00,expiry,23150,24100,319.2174,48.3172,270.9002,0.0000,0.0000,270.9002
2025-07-25 00:00:00,2025-07-25 00:00:00,direct_entry,2025-08-01 16:00:00,expiry,23650,24400,257.1132,41.6620,215.4512,0.0000,0.0000,215.4512
2025-07-29 08:00:00,2025-07-29 08:00:00,direct_entry,2025-08-08 16:00:00,expiry,23850,24800,312.1438,44.7989,267.3449,0.0000,0.0000,267.3449
